,ID,PAY_APRIL,PAY_FEBRUARY,PAY_JANUARY,PAY_JUNE,PAY_MARCH,PAY_MAY,BILL_AMT_APRIL,BILL_AMT_FEBRUARY,BILL_AMT_JANUARY,BILL_AMT_JUNE,BILL_AMT_MARCH,BILL_AMT_MAY,PAY_AMT_APRIL,PAY_AMT_FEBRUARY,PAY_AMT_JANUARY,PAY_AMT_JUNE,PAY_AMT_MARCH,PAY_AMT_MAY,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,DEFAULT_JULY
12943,19332,0.0,0.0,0.0,0.0,0.0,0.0,41422.0,51479.0,56653.0,29452.0,44738.0,33967.0,4000.0,6000.0,4494.0,5000.0,7500.0,8000.0,220000.0,2,1,2,26,0
12944,19333,0.0,0.0,0.0,0.0,0.0,0.0,224949.0,234221.0,238960.0,215928.0,229577.0,221963.0,8364.0,8625.0,8737.0,9510.0,8493.0,8160.0,250000.0,2,2,1,37,0
12945,19335,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,779.0,8040.0,2979.0,1939.0,8029.0,333.0,8029.0,3129.0,138.0,333.0,11.0,779.0,280000.0,2,1,2,29,0
12946,19336,0.0,-1.0,0.0,-1.0,-1.0,0.0,38904.0,87230.0,72647.0,27025.0,4235.0,32228.0,4235.0,3000.0,10000.0,6000.0,87230.0,8040.0,40000.0,2,1,2,27,1
12947,19337,0.0,0.0,0.0,0.0,0.0,0.0,39872.0,41334.0,42118.0,38137.0,40693.0,39135.0,1657.0,1666.0,1529.0,1934.0,1463.0,1671.0,170000.0,2,2,1,43,0
12948,19338,0.0,0.0,0.0,-1.0,0.0,0.0,331334.0,263505.0,268256.0,44855.0,286660.0,331641.0,12005.0,10011.0,12005.0,300039.0,13005.0,13214.0,340000.0,1,1,2,29,0
12949,19339,-1.0,-1.0,-1.0,0.0,-1.0,0.0,390.0,390.0,0.0,2946.0,390.0,0.0,390.0,0.0,780.0,0.0,390.0,390.0,10000.0,1,1,2,22,1
12950,19340,-1.0,2.0,-1.0,1.0,-1.0,-1.0,181.0,501.0,1051.0,0.0,891.0,390.0,1100.0,1100.0,4030.0,780.0,0.0,181.0,20000.0,2,2,1,50,0
12951,19341,-1.0,0.0,0.0,-1.0,-1.0,-1.0,200.0,94722.0,96638.0,200.0,2795.0,200.0,2795.0,2519.0,2961.0,200.0,92485.0,200.0,100000.0,2,2,1,39,0
12952,19342,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,9127.0,41434.0,21732.0,5855.0,9656.0,13645.0,9705.0,21838.0,5659.0,13713.0,41641.0,9171.0,280000.0,2,1,2,32,0
12953,19343,2.0,-2.0,-1.0,-1.0,-2.0,2.0,0.0,0.0,4549.0,10111.0,0.0,2900.0,0.0,4549.0,0.0,0.0,0.0,0.0,200000.0,2,2,2,33,0
12954,19344,0.0,0.0,0.0,0.0,0.0,0.0,47360.0,47790.0,49045.0,91493.0,48296.0,47836.0,2000.0,2069.0,2000.0,3749.0,2000.0,2500.0,50000.0,1,2,2,27,0
12955,19345,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2866.0,2821.0,1854.0,3123.0,4406.0,1326.0,4406.0,1854.0,1688.0,1326.0,2821.0,2866.0,50000.0,2,3,2,35,0
12956,19346,0.0,0.0,0.0,2.0,0.0,0.0,98480.0,39138.0,39857.0,95926.0,63372.0,98437.0,2000.0,1500.0,2000.0,5000.0,1600.0,3100.0,100000.0,1,1,1,42,0
12957,19347,-1.0,0.0,0.0,-1.0,-1.0,0.0,5500.0,21056.0,20061.0,2840.0,21709.0,2522.0,21709.0,1161.0,1884.0,1000.0,916.0,5500.0,50000.0,1,3,1,47,0
12958,19348,0.0,0.0,0.0,0.0,0.0,0.0,18226.0,20891.0,21542.0,15550.0,19915.0,17780.0,2000.0,1000.0,1500.0,2500.0,1300.0,1500.0,140000.0,2,2,1,34,0
12959,19349,2.0,0.0,2.0,0.0,0.0,0.0,6480.0,8735.0,8453.0,4416.0,7495.0,6733.0,1131.0,0.0,1794.0,2400.0,1371.0,0.0,10000.0,2,3,1,51,0
12960,19350,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,2218.0,9829.0,21270.0,1629.0,4068.0,933.0,4068.0,11680.0,553.0,933.0,9829.0,2220.0,260000.0,2,1,2,31,0
12961,19352,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,11169.0,0.0,10551.0,101259.0,2300.0,7224.0,2311.0,10551.0,15000.0,7259.0,0.0,11055.0,280000.0,1,1,1,38,1
12962,19354,-1.0,0.0,0.0,0.0,-1.0,0.0,225.0,3550.0,3550.0,24591.0,3550.0,16160.0,3550.0,0.0,0.0,3000.0,0.0,225.0,120000.0,1,3,1,45,0
12963,19355,-2.0,0.0,-1.0,-2.0,-1.0,-2.0,-5.0,3189.0,7511.0,-5.0,4232.0,-5.0,4237.0,7548.0,4105.0,0.0,16.0,0.0,360000.0,2,1,1,31,0
12964,19356,2.0,0.0,0.0,0.0,0.0,0.0,18782.0,19637.0,21251.0,29493.0,19006.0,19433.0,742.0,2000.0,0.0,3200.0,1000.0,0.0,30000.0,2,2,1,31,0
12965,19357,0.0,0.0,0.0,0.0,0.0,0.0,102180.0,59358.0,45266.0,81022.0,58554.0,59327.0,1689.0,1240.0,1211.0,2121.0,1516.0,48345.0,290000.0,2,2,2,26,0
12966,19358,0.0,0.0,0.0,0.0,0.0,0.0,25574.0,19689.0,11026.0,18525.0,21948.0,14242.0,19689.0,5000.0,15000.0,10105.0,0.0,16776.0,90000.0,2,2,2,27,0
12967,19359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14583.0,2996.0,370.0,400.0,2506.0,0.0,2513.0,370.0,1986.0,0.0,2996.0,14583.0,300000.0,2,1,1,42,0
12968,19360,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4628.0,3120.0,4334.0,3510.0,2589.0,-32.0,2601.0,4354.0,3027.0,0.0,3135.0,4660.0,280000.0,2,2,2,30,0
12969,19361,0.0,0.0,2.0,0.0,0.0,0.0,40071.0,43536.0,44670.0,37934.0,41098.0,39020.0,2000.0,2000.0,0.0,2000.0,3100.0,2000.0,60000.0,2,1,1,37,0
12970,19362,0.0,0.0,0.0,0.0,0.0,0.0,111298.0,82792.0,83832.0,154336.0,82204.0,125684.0,3000.0,3000.0,2500.0,3600.0,2500.0,3010.0,290000.0,2,2,1,36,0
12971,19363,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,2,2,2,30,0
12972,19364,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210000.0,1,1,2,30,1
12973,19366,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,470.0,0.0,0.0,440.0,470.0,470.0,470.0,0.0,0.0,500.0,0.0,470.0,100000.0,2,3,1,24,0
12974,19369,0.0,0.0,-1.0,-2.0,0.0,-1.0,29935.0,12924.0,839.0,3473.0,20339.0,35890.0,3000.0,839.0,165305.0,201153.0,512.0,20146.0,310000.0,2,1,2,28,0
12975,19370,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,858.0,2695.0,0.0,2799.0,1048.0,855.0,1054.0,0.0,0.0,855.0,2695.0,3.0,240000.0,2,1,1,34,0
12976,19371,2.0,2.0,2.0,2.0,2.0,2.0,90687.0,93852.0,95734.0,87705.0,91888.0,90376.0,3900.0,3400.0,3400.0,4800.0,3400.0,2500.0,210000.0,1,2,1,41,1
12977,19372,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,442.0,1102.0,0.0,0.0,0.0,80000.0,2,2,2,25,0
12978,19375,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-77.0,1823.0,227.0,-117.0,-77.0,2573.0,0.0,230.0,0.0,2690.0,1900.0,0.0,180000.0,2,2,2,35,0
12979,19376,2.0,2.0,0.0,0.0,2.0,0.0,4579.0,5603.0,6352.0,2346.0,5840.0,4802.0,1500.0,1000.0,1000.0,2500.0,0.0,0.0,200000.0,1,1,1,36,1
12980,19377,0.0,0.0,-2.0,0.0,0.0,0.0,76248.0,58231.0,7100.0,73462.0,79684.0,82677.0,70204.0,7100.0,8318.0,65361.0,10000.0,30646.0,240000.0,1,1,2,43,0
12981,19378,0.0,0.0,0.0,0.0,0.0,0.0,149867.0,147661.0,149949.0,149931.0,144731.0,152915.0,5200.0,5400.0,6000.0,5500.0,5200.0,5513.0,150000.0,1,2,2,36,0
12982,19380,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,2020.0,0.0,4055.0,0.0,0.0,150.0,4055.0,0.0,0.0,210000.0,2,1,1,35,0
12983,19381,0.0,0.0,0.0,0.0,0.0,0.0,55961.0,64694.0,67905.0,47873.0,63341.0,52440.0,10000.0,5000.0,3000.0,6000.0,3000.0,5000.0,70000.0,1,1,2,31,0
12984,19383,0.0,0.0,0.0,0.0,0.0,0.0,28772.0,19467.0,9247.0,54216.0,19067.0,27596.0,1000.0,331.0,343.0,4000.0,1000.0,2000.0,60000.0,2,3,2,42,0
12985,19384,0.0,0.0,0.0,0.0,0.0,0.0,12630.0,9215.0,8011.0,48153.0,9215.0,49073.0,2000.0,1000.0,1904.0,2000.0,0.0,2022.0,50000.0,2,2,1,45,0
12986,19385,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,780.0,390.0,540.0,390.0,390.0,4238.0,0.0,540.0,780.0,4238.0,390.0,780.0,160000.0,1,1,2,29,0
12987,19386,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,311.0,1031.0,1117.0,-9.0,7867.0,900.0,7867.0,1117.0,0.0,909.0,1031.0,311.0,140000.0,2,3,1,44,0
12988,19387,0.0,0.0,0.0,0.0,0.0,0.0,71298.0,73627.0,75086.0,68450.0,72729.0,69818.0,3210.0,2800.0,3000.0,3100.0,2700.0,3200.0,180000.0,2,3,1,31,0
12989,19388,0.0,0.0,0.0,0.0,0.0,0.0,7161.0,8789.0,8813.0,9162.0,8377.0,9818.0,1500.0,500.0,500.0,1500.0,1000.0,2000.0,50000.0,2,1,2,25,0
12990,19393,0.0,0.0,0.0,0.0,0.0,0.0,164602.0,139522.0,132239.0,190919.0,136569.0,191785.0,10000.0,5000.0,5000.0,7214.0,5028.0,6264.0,230000.0,2,3,1,30,0
12991,19394,0.0,0.0,0.0,0.0,0.0,0.0,57432.0,27579.0,29085.0,56765.0,27126.0,57849.0,2000.0,2000.0,2000.0,3000.0,2000.0,4000.0,60000.0,1,2,2,53,0
12992,19396,0.0,0.0,0.0,0.0,0.0,0.0,32842.0,19403.0,19536.0,49100.0,19748.0,47910.0,5004.0,1000.0,1000.0,15000.0,1000.0,2024.0,50000.0,2,2,2,23,0
12993,19398,0.0,0.0,0.0,0.0,0.0,0.0,139750.0,144083.0,130791.0,146661.0,142730.0,142118.0,6800.0,4900.0,5100.0,6800.0,5600.0,6600.0,150000.0,2,2,1,34,0
12994,19399,-1.0,-1.0,-1.0,0.0,-1.0,0.0,197.0,19515.0,0.0,2435.0,2995.0,0.0,2995.0,0.0,3734.0,0.0,19515.0,197.0,50000.0,2,2,1,34,0
12995,19401,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,9385.0,1313.0,947.0,465.0,2260.0,10451.0,4560.0,1894.0,7428.0,10451.0,2626.0,0.0,160000.0,2,2,1,52,0
12996,19402,0.0,0.0,0.0,0.0,0.0,0.0,280101.0,108330.0,89199.0,464541.0,184081.0,388685.0,7215.0,3017.0,3028.0,15521.0,4012.0,10423.0,520000.0,1,1,2,29,0
12997,19403,0.0,0.0,0.0,0.0,0.0,0.0,117248.0,103668.0,105467.0,113570.0,104889.0,113974.0,5221.0,4001.0,4001.0,4149.0,4001.0,5571.0,200000.0,2,3,1,43,0
12998,19404,0.0,0.0,0.0,0.0,0.0,0.0,265931.0,200380.0,221201.0,253549.0,245884.0,259711.0,10840.0,5300.0,8205.0,10400.0,9361.0,11200.0,310000.0,1,2,2,30,0
12999,19405,0.0,0.0,0.0,0.0,0.0,0.0,71430.0,73271.0,74266.0,69343.0,73837.0,70585.0,4007.0,2056.0,2623.0,4000.0,13990.0,4000.0,260000.0,2,1,2,31,0
13000,19408,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,12035.0,0.0,1190.0,22839.0,33604.0,7745.0,33718.0,1190.0,590.0,7783.0,0.0,12046.0,250000.0,1,0,1,35,0
13001,19409,0.0,0.0,0.0,0.0,0.0,0.0,39505.0,39229.0,40679.0,129371.0,40894.0,131025.0,2007.0,2100.0,1500.0,5650.0,1500.0,1650.0,140000.0,2,1,1,32,0
13002,19410,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1264.0,0.0,1980.0,1825.0,0.0,0.0,0.0,1980.0,1351.0,0.0,0.0,1264.0,140000.0,2,1,2,33,0
13003,19413,0.0,0.0,0.0,1.0,0.0,2.0,185512.0,143260.0,136901.0,194487.0,169728.0,189894.0,4000.0,40000.0,0.0,92.0,2865.0,7791.0,190000.0,2,3,1,47,0
13004,19415,0.0,0.0,0.0,0.0,0.0,0.0,27899.0,30127.0,29646.0,25615.0,29614.0,26950.0,2500.0,2000.0,4034.0,1751.0,1000.0,1700.0,30000.0,2,3,1,48,0
13005,19417,2.0,0.0,0.0,1.0,0.0,2.0,15979.0,17142.0,17705.0,15481.0,16410.0,16537.0,1000.0,1000.0,650.0,1600.0,1000.0,0.0,20000.0,2,2,2,46,0
13006,19418,0.0,0.0,0.0,0.0,0.0,0.0,99864.0,103924.0,106101.0,96441.0,101900.0,98353.0,3699.0,3851.0,3880.0,4406.0,3719.0,4000.0,160000.0,2,1,2,27,0
13007,19421,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,7017.0,13295.0,11024.0,1432.0,10525.0,8125.0,10542.0,11045.0,6666.0,8132.0,13378.0,7018.0,400000.0,2,3,2,35,1
13008,19422,0.0,2.0,0.0,0.0,2.0,0.0,9356.0,9233.0,9295.0,7525.0,9533.0,6952.0,477.0,360.0,1000.0,1276.0,0.0,2680.0,10000.0,1,3,1,57,0
13009,19424,2.0,0.0,0.0,0.0,2.0,0.0,51727.0,51823.0,54093.0,47310.0,50594.0,51047.0,0.0,3300.0,900.0,4500.0,2046.0,1813.0,70000.0,2,1,2,29,0
13010,19426,0.0,-2.0,-2.0,0.0,0.0,0.0,4603.0,0.0,0.0,10677.0,0.0,9478.0,0.0,0.0,1820.0,2017.0,0.0,1033.0,80000.0,1,2,2,28,0
13011,19428,0.0,-1.0,-1.0,0.0,0.0,0.0,11003.0,1116.0,927.0,26501.0,1848.0,21340.0,46.0,947.0,201323.0,1261.0,1121.0,5901.0,500000.0,1,1,1,39,0
13012,19430,2.0,0.0,0.0,0.0,0.0,0.0,31648.0,20671.0,17122.0,33331.0,23461.0,35311.0,208.0,51.0,0.0,5317.0,10.0,23.0,180000.0,1,1,2,33,0
13013,19431,0.0,-1.0,-1.0,0.0,-1.0,0.0,73274.0,3333.0,3333.0,71983.0,3541.0,71514.0,3600.0,3333.0,3110.0,4000.0,3333.0,7000.0,130000.0,2,2,1,28,0
13014,19432,0.0,0.0,0.0,0.0,0.0,0.0,36811.0,11543.0,10751.0,47822.0,13234.0,36488.0,556.0,619.0,5000.0,2009.0,378.0,2000.0,50000.0,2,3,1,59,0
13015,19433,2.0,0.0,0.0,1.0,0.0,3.0,50101.0,10147.0,9965.0,52308.0,49527.0,51194.0,1200.0,400.0,400.0,0.0,400.0,0.0,50000.0,2,2,2,46,0
13016,19436,0.0,0.0,0.0,2.0,0.0,0.0,176396.0,162251.0,145931.0,179887.0,171553.0,182366.0,4721.0,3916.0,3550.0,5289.0,4132.0,5496.0,330000.0,2,1,2,26,1
13017,19437,2.0,0.0,0.0,2.0,2.0,2.0,87587.0,86251.0,88094.0,82640.0,85428.0,85505.0,0.0,3100.0,3100.0,5000.0,3000.0,4200.0,130000.0,2,2,2,37,1
13018,19440,0.0,-1.0,0.0,0.0,0.0,0.0,129580.0,49106.0,40591.0,212647.0,50790.0,148816.0,10000.0,2000.0,2000.0,6000.0,49106.0,9353.0,400000.0,1,2,1,35,0
13019,19441,-1.0,-1.0,0.0,-2.0,-1.0,-1.0,3421.0,9585.0,8374.0,239.0,301.0,2925.0,301.0,0.0,0.0,2925.0,10217.0,3421.0,200000.0,1,1,1,36,0
13020,19442,0.0,0.0,0.0,1.0,0.0,2.0,72583.0,54651.0,48468.0,102867.0,60565.0,82729.0,2037.0,2017.0,3012.0,31.0,2010.0,2609.0,160000.0,1,3,1,30,0
13021,19443,0.0,2.0,0.0,0.0,0.0,0.0,59801.0,30534.0,23618.0,47269.0,53925.0,43531.0,8000.0,1000.0,0.0,2000.0,0.0,20000.0,370000.0,1,2,2,36,0
13022,19444,0.0,0.0,0.0,1.0,0.0,-1.0,10270.0,13864.0,14636.0,0.0,13576.0,5396.0,3500.0,1000.0,2000.0,5396.0,501.0,5000.0,130000.0,2,2,1,34,0
13023,19445,2.0,0.0,0.0,0.0,2.0,0.0,29482.0,29311.0,30065.0,26280.0,28712.0,28952.0,0.0,1391.0,665.0,3420.0,1210.0,1300.0,30000.0,2,3,2,23,0
13024,19446,-1.0,2.0,0.0,-2.0,2.0,-2.0,37111.0,36614.0,37537.0,0.0,37516.0,0.0,1307.0,1509.0,1388.0,0.0,0.0,37111.0,50000.0,2,2,2,24,0
13025,19447,0.0,0.0,0.0,-2.0,0.0,-1.0,12351.0,12363.0,9974.0,0.0,12351.0,51.0,0.0,49.0,11767.0,51.0,12.0,12300.0,300000.0,2,1,2,37,0
13026,19448,-1.0,-2.0,-2.0,-1.0,-2.0,-1.0,-6.0,-6.0,-6.0,1772.0,-6.0,9619.0,0.0,0.0,2011.0,9647.0,0.0,0.0,30000.0,1,1,2,36,0
13027,19449,0.0,0.0,0.0,0.0,0.0,0.0,17728.0,18043.0,19134.0,50854.0,17886.0,17429.0,1300.0,1500.0,1000.0,1314.0,1000.0,2000.0,50000.0,2,2,3,34,0
13028,19450,2.0,0.0,-1.0,0.0,0.0,0.0,29105.0,28840.0,1319.0,27742.0,58840.0,31130.0,1060.0,1319.0,565.0,4600.0,1091.0,0.0,30000.0,1,3,2,42,0
13029,19451,0.0,0.0,0.0,0.0,0.0,0.0,18578.0,19533.0,20039.0,18516.0,17989.0,19193.0,2000.0,831.0,400.0,1700.0,2000.0,2000.0,20000.0,1,3,1,69,0
13030,19452,0.0,0.0,0.0,0.0,0.0,0.0,48942.0,40346.0,38668.0,41266.0,27836.0,50669.0,1484.0,698.0,1000.0,27004.0,3675.0,1613.0,50000.0,1,2,1,32,1
13031,19453,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,3321.0,5788.0,12633.0,4513.0,6760.0,4342.0,6789.0,12696.0,4348.0,4375.0,5816.0,3337.0,500000.0,2,1,1,41,0
13032,19456,0.0,2.0,2.0,0.0,0.0,0.0,34499.0,24237.0,12860.0,40984.0,28300.0,37873.0,10000.0,4000.0,10000.0,10000.0,0.0,5000.0,430000.0,2,1,2,33,0
13033,19457,-2.0,-1.0,-1.0,-2.0,-2.0,-2.0,547.0,2040.0,0.0,848.0,-2.0,753.0,2.0,0.0,0.0,753.0,2042.0,547.0,200000.0,1,3,2,25,0
13034,19459,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,1640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,1,1,1,44,0
13035,19460,0.0,0.0,0.0,0.0,0.0,0.0,50021.0,30439.0,29890.0,51002.0,49353.0,50974.0,3288.0,1085.0,1252.0,1983.0,1230.0,2456.0,50000.0,2,2,2,23,1
13036,19462,3.0,2.0,2.0,0.0,2.0,0.0,9451.0,10056.0,8559.0,6859.0,9169.0,9751.0,0.0,0.0,500.0,3000.0,1002.0,0.0,10000.0,1,1,1,41,0
13037,19464,-1.0,0.0,-1.0,1.0,0.0,-1.0,35028.0,8500.0,1612.0,0.0,35028.0,1321.0,0.0,1612.0,0.0,1321.0,0.0,35028.0,340000.0,2,3,2,46,1
13038,19465,2.0,0.0,0.0,1.0,0.0,2.0,39214.0,41063.0,42918.0,39073.0,39861.0,40154.0,1600.0,2700.0,1500.0,2000.0,2000.0,0.0,70000.0,1,3,0,26,1
13039,19466,0.0,0.0,0.0,0.0,0.0,0.0,19157.0,19486.0,19785.0,17589.0,19308.0,18387.0,684.0,848.0,790.0,1313.0,707.0,1308.0,20000.0,2,3,1,23,1
13040,19468,2.0,0.0,0.0,2.0,0.0,2.0,28565.0,26391.0,27165.0,26587.0,26601.0,29730.0,1500.0,1200.0,1200.0,3600.0,1000.0,0.0,50000.0,2,2,1,44,1
13041,19469,0.0,0.0,0.0,0.0,0.0,0.0,204377.0,144521.0,147938.0,217016.0,146575.0,204418.0,6000.0,5816.0,5500.0,8049.0,5500.0,9000.0,210000.0,2,3,1,55,1
13042,19470,0.0,0.0,0.0,0.0,-1.0,0.0,28491.0,12291.0,16674.0,45840.0,3642.0,47595.0,15012.0,8000.0,2000.0,8000.0,10000.0,8080.0,50000.0,1,2,2,52,0
13043,19472,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1086.0,1230.0,2806.0,2779.0,1230.0,6375.0,1230.0,2806.0,1750.0,6428.0,0.0,1086.0,120000.0,2,1,1,36,1
13044,19473,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,7350.0,7938.0,3555.0,7634.0,7340.0,7634.0,7938.0,3993.0,7340.0,0.0,0.0,160000.0,2,1,2,31,0
13045,19474,0.0,0.0,-1.0,0.0,0.0,0.0,19787.0,7468.0,2312.0,20139.0,19682.0,19067.0,394.0,5546.0,0.0,1480.0,210.0,1200.0,20000.0,1,2,1,35,1
13046,19477,0.0,0.0,0.0,0.0,0.0,0.0,22584.0,23417.0,16845.0,18432.0,22655.0,24198.0,1000.0,1008.0,1000.0,6838.0,3000.0,2159.0,400000.0,1,1,1,44,0
13047,19478,0.0,0.0,0.0,0.0,0.0,0.0,132927.0,130707.0,129174.0,131996.0,131866.0,132177.0,4600.0,4614.0,5139.0,5000.0,5000.0,5000.0,130000.0,2,3,2,46,0
13048,19479,-1.0,-1.0,-1.0,1.0,-2.0,-1.0,0.0,1000.0,1000.0,0.0,0.0,1500.0,0.0,1000.0,0.0,1500.0,1000.0,0.0,200000.0,1,3,2,28,1
13049,19480,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,390.0,780.0,390.0,780.0,0.0,0.0,390.0,0.0,0.0,10000.0,1,2,2,31,0
13050,19481,3.0,0.0,0.0,3.0,2.0,4.0,21098.0,19943.0,19956.0,22353.0,20334.0,21720.0,0.0,463.0,235.0,0.0,458.0,0.0,20000.0,2,2,2,22,1
13051,19484,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,326.0,652.0,326.0,326.0,326.0,326.0,326.0,0.0,326.0,326.0,652.0,326.0,210000.0,1,2,1,31,1
13052,19485,0.0,0.0,0.0,0.0,2.0,0.0,59529.0,57871.0,60872.0,2329.0,57571.0,55664.0,0.0,4500.0,0.0,55000.0,2250.0,5800.0,70000.0,1,1,2,30,1
13053,19486,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,160000.0,2,2,1,41,0
13054,19488,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,750.0,1504.0,0.0,0.0,1576.0,0.0,1576.0,0.0,1000.0,0.0,1504.0,750.0,180000.0,2,2,1,58,0
13055,19489,0.0,0.0,0.0,0.0,0.0,0.0,189471.0,195624.0,199259.0,188956.0,191623.0,189678.0,6300.0,6100.0,6000.0,7200.0,6000.0,7500.0,240000.0,2,1,2,28,0
13056,19490,0.0,0.0,-1.0,0.0,0.0,0.0,107685.0,2958.0,1079.0,112106.0,106060.0,105872.0,3000.0,1100.0,800.0,3800.0,100.0,6000.0,180000.0,2,1,2,30,0
13057,19491,0.0,0.0,0.0,0.0,0.0,0.0,79524.0,29126.0,8671.0,76405.0,75773.0,77043.0,1628.0,173.0,2114.0,2780.0,596.0,3745.0,80000.0,2,2,2,22,0
13058,19492,0.0,0.0,0.0,0.0,0.0,0.0,77163.0,46637.0,51409.0,86914.0,80240.0,85558.0,5000.0,6000.0,13031.0,6134.0,3000.0,3100.0,130000.0,2,2,1,28,0
13059,19493,2.0,-2.0,-2.0,-1.0,2.0,-1.0,223.0,-555.0,-944.0,1.0,-166.0,612.0,1.0,1.0,1.0,1001.0,1.0,1.0,360000.0,1,1,1,58,1
13060,19495,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,163.0,1772.0,148.0,3544.0,163.0,-36.0,0.0,0.0,5000.0,0.0,2000.0,1000.0,180000.0,2,1,1,35,0
13061,19496,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1969.0,389.0,389.0,387.0,389.0,1083.0,390.0,390.0,391.0,1086.0,390.0,2099.0,220000.0,2,2,1,34,0
13062,19501,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,736.0,736.0,736.0,356.0,736.0,1472.0,736.0,736.0,736.0,1536.0,736.0,0.0,170000.0,2,1,2,27,0
13063,19502,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,199960.0,19371.0,22593.0,14867.0,9033.0,26665.0,9033.0,22593.0,2000.0,26734.0,19371.0,199982.0,480000.0,2,3,1,41,0
13064,19505,2.0,2.0,2.0,0.0,2.0,0.0,31914.0,31574.0,34053.0,27915.0,32394.0,31009.0,1300.0,3000.0,1385.0,3577.0,0.0,1700.0,70000.0,1,3,1,35,0
13065,19506,0.0,-1.0,0.0,2.0,0.0,0.0,9272.0,8989.0,9202.0,7720.0,-8758.0,10063.0,0.0,500.0,953.0,2500.0,30000.0,1000.0,10000.0,2,3,2,22,1
13066,19507,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0,1354.0,0.0,2699.0,500.0,0.0,2000.0,0.0,2699.0,3766.0,2000.0,0.0,1354.0,130000.0,1,3,1,27,1
13067,19508,0.0,2.0,0.0,0.0,0.0,0.0,44368.0,47885.0,48850.0,41298.0,48652.0,42448.0,4900.0,1763.0,2000.0,2000.0,0.0,2500.0,100000.0,1,2,2,27,0
13068,19510,-1.0,0.0,0.0,-1.0,-1.0,-1.0,10184.0,63758.0,19813.0,10920.0,115184.0,3939.0,115184.0,0.0,2356.0,3939.0,19800.0,11082.0,300000.0,2,1,1,40,0
13069,19511,0.0,0.0,0.0,0.0,0.0,0.0,105492.0,105202.0,107143.0,146130.0,104061.0,120750.0,4000.0,4368.0,4000.0,5042.0,4000.0,4000.0,280000.0,2,1,2,26,0
13070,19512,0.0,0.0,0.0,0.0,0.0,0.0,27417.0,26160.0,26686.0,48370.0,25542.0,39618.0,900.0,1000.0,600.0,1468.0,1000.0,1400.0,50000.0,2,2,2,28,0
13071,19514,0.0,0.0,0.0,-1.0,0.0,-1.0,7242.0,6223.0,7007.0,995.0,6682.0,7348.0,2011.0,3003.0,3005.0,7353.0,2005.0,2007.0,60000.0,2,2,2,25,0
13072,19515,0.0,-2.0,-2.0,-2.0,0.0,-1.0,5264.0,0.0,0.0,0.0,1521.0,287.0,1523.0,0.0,0.0,287.0,0.0,5293.0,180000.0,2,1,1,29,0
13073,19516,0.0,0.0,0.0,0.0,2.0,0.0,27836.0,19469.0,16310.0,17369.0,23480.0,28513.0,0.0,326.0,813.0,15000.0,389.0,3273.0,20000.0,1,2,2,45,0
